FID,Field1,red,green,blue,nir,ndvi,X,Y,Observed,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
1766,1766,140,143,124,200,0.176470588,279011.5,4320124.5,Grassland,2cfda127-2189-4186-bcbe-5890a3988506,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.55197925,39.0022557
1767,1767,174,174,186,60,-0.487179487,281852.5,4320718.5,Urban,585ecd85-f161-4960-ad61-a76a53976eeb,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.51939091,39.00831606
1768,1768,192,198,196,147,-0.132743363,280247.5,4325696.5,Urban,3383cf57-87e8-43d8-aa50-d29178458ac7,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.53951443,39.0527286
1769,1769,226,225,221,206,-0.046296296,281477.5,4320209.5,Urban,6ada34e0-2fc8-4869-a788-c1a48bf134e6,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.52355496,39.00364017
1770,1770,93,122,100,208,0.382059801,282829.5,4320259.5,Forest,d2479412-993c-458a-84d9-9dcb35328c5c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.50797161,39.00442688
1771,1771,94,110,100,134,0.175438596,283583.5,4322423.5,Grassland,cdf84278-42b8-4283-81eb-7c4f64e5f8d6,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.49995812,39.02409561
1772,1772,95,119,95,211,0.379084967,282147.5,4323948.5,Grassland,b546a2cc-8976-4a01-854c-13dbb0954ca4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.51701856,39.037468
1773,1773,182,186,187,78,-0.4,282805.5,4322578.5,Urban,4347d074-91dd-41d5-9488-e90ff98e13af,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:58,kennyyerardi_USDA_APHIS,-77.5089866,39.02529813
1774,1774,108,127,107,201,0.300970874,281958.5,4322640.5,Forest,946c772f-4833-4422-b0ca-776f9e542e5b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.51878199,39.0256455
1775,1775,91,113,101,159,0.272,280000.5,4324408.5,Forest,9d0e6047-9b9c-4a78-a2b9-785e60e24e2a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.54195031,39.04107134
1776,1776,90,118,103,30,-0.5,280274.5,4322131.5,Water,d69b3d34-53e5-42ec-8ac2-ccceed3ede54,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.5380536,39.0206417
1777,1777,96,133,102,219,0.39047619,282081.5,4320829.5,Forest,db018210-5a59-4f9d-b5b3-898c068a45b0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.516784,39.00937242
1778,1778,78,111,94,195,0.428571429,280678.5,4320040.5,Forest,06333db9-f3d8-4334-bc01-24b3f6e0f0b5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.53271934,39.00191885
1779,1779,139,147,123,190,0.155015198,280552.5,4326871.5,Grassland,a86f62ce-f433-452e-994e-814f054a730e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.53637166,39.06338312
1780,1780,169,167,170,66,-0.438297872,280147.5,4325190.5,Urban,10cf0b69-200e-47f7-a8bd-1debe0340ce0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.54050569,39.04814822
1781,1781,161,168,135,211,0.134408602,278937.5,4325572.5,Grassland,713f3f40-a261-4cdc-8481-fee76ef385e1,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.55459887,39.05128179
1782,1782,142,151,130,212,0.197740113,282726.5,4321601.5,Grassland,b50ee8d2-375f-4fb9-a188-58e6dde054b1,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.50958722,39.01648291
1783,1783,156,161,131,181,0.074183976,281303.5,4321206.5,Grassland,03bb9fbe-e1f3-47ab-9e0c-3e2a5b10472a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.52588194,39.01257226
1784,1784,187,181,183,62,-0.502008032,280792.5,4323292.5,Urban,68a4e398-8557-42d3-b37d-6f8f293a56b2,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.53244877,39.03122359
1785,1785,58,80,78,157,0.460465116,278404.5,4322709.5,Forest,55c7d942-d345-41bd-9af5-deeb36f90fd1,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 21:59,kennyyerardi_USDA_APHIS,-77.55982173,39.02537322
1786,1786,104,117,99,23,-0.637795276,279829.5,4319762.5,Water,049b06ad-917b-4e37-a708-33cf44bfb897,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.54242496,38.99920299
1787,1787,75,101,92,200,0.454545455,281465.5,4326509.5,Forest,81f6bb5f-50c8-4353-9d41-342d5686d7b4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.52571261,39.06035318
1788,1788,86,118,103,215,0.428571429,281302.5,4326540.5,Forest,ae63511e-9942-4765-90e4-35149bde6327,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.52760473,39.06059145
1789,1789,102,114,100,204,0.333333333,283068.5,4323143.5,Forest,93c2b81c-f623-40bd-9275-5200236896d4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.50613092,39.03044993
1791,1791,190,183,199,74,-0.439393939,278796.5,4320491.5,Urban,9f81011b-0745-42ba-9dab-dace64d6b7a4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.55457867,39.00550525
1792,1792,79,114,92,217,0.466216216,279445.5,4323899.5,Forest,6a262344-ff0f-41c3-a7a9-e51054a5891b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:00,kennyyerardi_USDA_APHIS,-77.54819236,39.03634925
1794,1794,62,78,77,99,0.229813665,282546.5,4323749.5,Forest,429221a0-3fee-4bc4-943f-1ea2eaf4367b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.51234927,39.03577584
1795,1795,100,110,137,22,-0.639344262,283492.5,4324895.5,Urban,897461b1-243b-4382-8f0e-a8b138c73729,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.50179346,39.04632776
1796,1796,91,109,97,148,0.238493724,280616.5,4321537.5,Forest,a54daaca-0162-411e-874c-d97052f31d4b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.53391577,39.01538008
1797,1797,163,157,159,51,-0.523364486,281020.5,4323251.5,Urban,7b310bc0-84b2-40f9-ab02-aa299f924d27,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.52980397,39.03091163
1798,1798,64,84,83,157,0.42081448,281133.5,4325670.5,Forest,f9063c9d-5903-4784-9c3b-a355685e9772,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.52927657,39.05271697
1799,1799,184,185,189,72,-0.4375,282969.5,4323896.5,Urban,3ea8db49-e329-4d29-aaee-e234aa0efdbc,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.50751331,39.03720436
1800,1800,186,187,192,61,-0.506072874,282152.5,4326912.5,Barren,62ba56f1-f073-417d-915b-0edb8fa5d6d3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.51790873,39.06415284
1801,1801,90,110,98,199,0.37716263,275469.5,4322461.5,Forest,ce18e202-3541-4185-971c-45f7e9c80668,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.59361236,39.02239201
1802,1802,69,92,82,173,0.429752066,277729.5,4321619.5,Forest,14bf1134-9dab-4e1d-aab9-a28bef86139f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.56725677,39.01538944
1803,1803,170,173,146,201,0.083557951,272947.5,4326622.5,Grassland,f20642d8-369f-4f24-9003-4a7271d67398,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.62410249,39.05919748
1804,1804,69,78,83,14,-0.662650602,278454.5,4323888.5,Water,4e1a8bdd-8d12-4235-8cd8-b1ee173f8947,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.55962774,39.03599961
1805,1805,81,93,93,147,0.289473684,276179.5,4325305.5,Forest,6cb5e88b-565d-4924-971c-a44cf5cf270f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.58635247,39.048176
1806,1806,74,98,84,165,0.380753138,274525.5,4321226.5,Forest,87b67b59-5ad1-4685-95d3-08ae0b647018,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:01,kennyyerardi_USDA_APHIS,-77.60409819,39.01103166
1807,1807,130,146,119,186,0.17721519,277421.5,4324203.5,Grassland,961beedb-f5e0-442f-9a9d-18b81256c5c9,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.57165417,39.03857287
1808,1808,92,95,100,51,-0.286713287,276479.5,4325239.5,Urban,2b43c112-18b8-48a1-8dea-a67a5a87765c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.58286747,39.04765866
1809,1809,148,160,140,199,0.146974063,275032.5,4325707.5,Grassland,07de18c5-1020-41be-8194-32a85d1bc088,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.59972665,39.05150022
1810,1810,107,125,113,196,0.293729373,276151.5,4325526.5,Forest,337f0abf-1ce5-4947-b334-a6df6bdcd5b2,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.58674833,39.05015829
1811,1811,186,192,192,68,-0.464566929,274151.5,4326299.5,Urban,79be0af5-0581-4c49-963d-5b0de629f256,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.61009396,39.05660204
1812,1812,94,129,99,222,0.405063291,276683.5,4320530.5,Forest,40adf186-1ba5-44b6-9a19-e96eca6b3725,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.57897055,39.00531964
1813,1813,85,95,94,114,0.145728643,276791.5,4324331.5,Forest,8450d790-8af6-4cca-a67f-7b0511d2b4c8,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:02,kennyyerardi_USDA_APHIS,-77.57896818,39.03956448
1815,1815,146,154,117,197,0.148688047,273955.5,4326569.5,Grassland,ec20b5b9-648f-4e48-a56e-435f51b66cc7,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.61244652,39.05898185
1816,1816,157,168,138,211,0.14673913,276407.5,4323813.5,Grassland,bdf99fd7-48bf-4c5e-9408-56431ccadd4f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.58323084,39.03480323
1817,1817,74,86,86,103,0.163841808,275586.5,4322739.5,Forest,78f27e1b-f6b6-4b5d-9e37-950f5b59b43f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.59235361,39.02492462
1818,1818,110,146,118,199,0.28802589,277907.5,4326868.5,Forest,184b48de-fa87-4466-ad21-ecc79ff08ff5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.56691308,39.06268741
1819,1819,132,151,121,213,0.234782609,276891.5,4323891.5,Forest,3bf06198-2292-491b-96aa-494cc52d2ca5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.57766986,39.03562906
1820,1820,73,85,83,174,0.408906883,275315.5,4321804.5,Forest,4fd09680-3dd2-435b-a47c-b5f4af09a521,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.59517319,39.0164381
1821,1821,162,173,139,209,0.126684636,273668.5,4320480.5,Crop,cfedaabb-8aad-4f2a-9bad-2846dda3a0f9,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.61373912,39.00409492
1822,1822,86,113,98,194,0.385714286,277896.5,4325400.5,Forest,e5c63c8d-9a10-4074-8f97-79d43e50aada,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.56656135,39.04946937
1823,1823,83,123,99,228,0.466237942,272393.5,4322894.5,Forest,a1ed916f-9115-4acf-9b4d-9d595a2a203f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.62925387,39.02549465
1824,1824,91,114,96,147,0.235294118,274947.5,4323252.5,Grassland,0e815ae0-7696-48ea-9faa-0c225b3f374a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.59989733,39.02937843
1825,1825,108,131,111,202,0.303225806,275560.5,4325277.5,Forest,10e74e70-c3e8-4b2f-aa3d-fa519e814d6f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.59348926,39.04776516
1826,1826,145,154,127,183,0.115853659,277373.5,4325314.5,Grassland,48a01e99-e3ac-43a2-a501-c6fac4d770c4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:03,kennyyerardi_USDA_APHIS,-77.57257119,39.04856207
1827,1827,144,170,133,205,0.1747851,276185.5,4326234.5,Grassland,1bb3e6da-5bd4-4f60-94c0-fd7bdba95a7e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.58658846,39.05654047
1828,1828,212,216,191,209,-0.007125891,273862.5,4320317.5,Barren,3ffcd58e-fc89-43ed-befc-4b1d12d53553,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.61144695,39.00267775
1829,1829,113,141,119,217,0.315151515,274163.5,4325552.5,Forest,daeba981-2ba3-46b4-b737-dffe85b2ad45,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.60970773,39.04988072
1830,1830,122,146,120,222,0.290697674,273887.5,4324080.5,Forest,c78cf899-f5ae-40d2-b681-51e48db569d5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.61240562,39.03655853
1831,1831,106,129,109,210,0.329113924,275359.5,4325775.5,Forest,5a6b5cd8-aa7d-472a-9d24-dcb262b913ca,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.59597389,39.0521965
1832,1832,81,92,94,126,0.217391304,276137.5,4323991.5,Forest,373adbcd-af1f-4549-9fd6-9297f378ff51,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.58640571,39.0363365
1833,1833,88,126,101,216,0.421052632,277923.5,4323400.5,Forest,57c11ca7-ee08-4f79-b159-cb60dc574fa7,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.56559796,39.03147176
1834,1834,212,205,197,195,-0.041769042,276454.5,4326801.5,Barren,c34214be-c116-428a-bb25-a2f5c93697bc,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.58366876,39.06171354
1835,1835,142,173,132,232,0.240641711,273050.5,4322959.5,Crop,b8948a44-d6ba-456f-ad2c-8f6ea585c391,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.62169342,39.02625053
1836,1836,181,184,193,79,-0.392307692,275020.5,4324398.5,Urban,3be245bf-3362-475b-a016-0db3e852dd43,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.59943299,39.03971353
1837,1837,131,151,123,198,0.203647416,277522.5,4325728.5,Grassland,48c563c2-12ee-4f9a-833f-d6042b0e95af,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.57098624,39.05232693
1838,1838,226,212,203,172,-0.135678392,272431.5,4321795.5,Barren,48b51e46-f94f-4766-bf93-ead549490c05,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:04,kennyyerardi_USDA_APHIS,-77.62844875,39.01561154
1839,1839,152,172,123,220,0.182795699,274207.5,4321394.5,Crop,1670b624-9263-4999-b6a1-110e3c9553a3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.60782293,39.01246198
1840,1840,173,189,153,225,0.130653266,272664.5,4322529.5,Grassland,0a3db22a-0ef7-4124-a0fd-d8f60cb951d0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.62600477,39.02227947
1841,1841,162,167,144,209,0.126684636,272494.5,4322554.5,Crop,2ab56db7-f8ee-4ccb-a975-b521bd2e8b66,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.62797489,39.02246031
1842,1842,202,195,185,176,-0.068783069,277212.5,4326692.5,Barren,f3a39e95-15b8-419e-bc31-e943a7899dc0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.57488064,39.06092601
1843,1843,73,81,104,6,-0.848101266,275264.5,4320861.5,Urban,95850f15-35f1-4ed2-9062-8a0500ad3d6f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.59545119,39.00793605
1844,1844,131,149,111,204,0.217910448,277685.5,4322479.5,Grassland,38edaa18-6021-4c64-9cf9-c5d25db93bfe,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.56804473,39.0231202
1845,1845,79,99,87,106,0.145945946,276614.5,4325782.5,Grassland,bb9f6439-bb0a-44b0-9182-d9c53760654f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:05,kennyyerardi_USDA_APHIS,-77.58148702,39.05258134
1846,1846,133,152,132,202,0.205970149,276159.5,4322898.5,Grassland,5e77f6ef-7b4a-46f3-b9a6-c10cca4847a3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.58579298,39.02650282
1847,1847,147,171,135,214,0.185595568,274223.5,4322108.5,Crop,726c3d9c-ff3e-4f2e-8217-c8e68229ffa1,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.60787455,39.01889352
1848,1848,145,170,128,222,0.209809264,272960.5,4319888.5,Grassland,d6616697-09f3-4bf2-9ca1-8ff04dc418da,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.62171051,38.99858239
1849,1849,89,123,107,226,0.434920635,272666.5,4324168.5,Forest,42b9bff1-45af-4998-a95f-bb085d656866,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.62652807,39.03703399
1850,1850,129,157,135,198,0.211009174,274470.5,4324869.5,Grassland,93194be5-9be6-46fc-b24e-493e731fbd49,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.60593748,39.04381169
1851,1851,60,69,78,81,0.14893617,275334.5,4321049.5,Forest,ebebb918-e13c-4f6f-99d5-01be54182928,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.59470541,39.00964641
1852,1852,78,112,95,215,0.467576792,277837.5,4320679.5,Forest,ad43c83b-121e-4064-aa37-7439f63a0f87,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.56570457,39.00695473
1853,1853,55,73,75,109,0.329268293,274724.5,4319783.5,Forest,929e3e8b-7a45-4706-92f7-99ca6367d5f0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.60132597,38.99809298
1854,1854,96,120,104,199,0.349152542,275172.5,4325977.5,Forest,b39b7c37-cfd5-4176-8110-90c67c890fac,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.59819948,39.0539668
1855,1855,51,69,79,120,0.403508772,272508.5,4324413.5,Forest,23dde16b-83db-4004-88ec-0c71cbc503a8,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.62843352,39.03919832
1856,1856,184,190,186,139,-0.139318885,275898.5,4324316.5,Urban,227ea38c-faaf-4070-90e1-00938e0b5e51,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.58927123,39.03920093
1857,1857,199,189,179,153,-0.130681818,276380.5,4322456.5,Barren,7bc8f853-9800-4eb8-b696-dbc2ac4e2cbe,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.58309751,39.02258042
1858,1858,139,165,118,212,0.207977208,273734.5,4325300.5,Crop,ca0e7325-09bb-41ff-bfc8-937d04f91f04,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:06,kennyyerardi_USDA_APHIS,-77.61457664,39.04750125
1859,1859,92,111,105,184,0.333333333,275239.5,4324935.5,Forest,a40ef157-5ded-4c13-84a5-790f596223a4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.59708218,39.04460395
1860,1860,109,134,115,222,0.341389728,276913.5,4320734.5,Forest,a1304380-22e7-432d-9993-70c606cfacf3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.57638356,39.00721476
1862,1862,114,134,132,181,0.227118644,276489.5,4323935.5,Forest,cb70b113-a743-4e8d-95bd-1d858da50f0d,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.58232436,39.03592246
1863,1863,101,139,116,193,0.31292517,278508.5,4326772.5,Forest,fd875c4f-1b74-41d2-a83e-e5a048482102,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.55994206,39.06197584
1864,1864,98,115,105,186,0.309859155,275517.5,4324050.5,Forest,c3b41354-076c-4882-856a-5cd12dee60bf,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.5935815,39.03670861
1865,1865,107,142,109,204,0.311897106,278555.5,4320056.5,Forest,2b0d587f-abb0-462a-82c2-10077638ef52,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.55721821,39.00152827
1866,1866,149,188,125,233,0.219895288,273101.5,4320350.5,Grassland,f11487f8-7a4d-48fd-8c9c-db444338dcb8,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.62023742,39.00277784
1867,1867,68,83,86,196,0.484848485,275213.5,4319733.5,Forest,e2cf519b-23a6-43ca-bc05-bea59aad24f4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.59566829,38.99776859
1868,1868,94,124,100,137,0.186147186,278538.5,4326598.5,Forest,81b9f367-6121-410d-93fa-182a3e6db533,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.55953906,39.06041706
1869,1869,66,70,79,148,0.38317757,275537.5,4321734.5,Forest,571d7d69-a4ae-426f-af86-fb62b2aa3d1c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.59258845,39.01586495
1870,1870,76,91,88,157,0.347639485,274532.5,4323101.5,Forest,f5333e9c-60da-4c0d-b3ff-f1cc8a855b91,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.60463704,39.02791221
1871,1871,149,170,139,228,0.209549072,273684.5,4324213.5,Grassland,26279704-4f3f-4bc3-829e-0eb0675cc9a9,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:07,kennyyerardi_USDA_APHIS,-77.61479287,39.03770325
1872,1872,92,114,102,195,0.358885017,275082.5,4323746.5,Forest,1268aab7-37f7-4eba-9b1a-7390c2e1d3c4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:08,kennyyerardi_USDA_APHIS,-77.5985022,39.03386017
1873,1873,212,202,190,188,-0.06,276606.5,4322460.5,Barren,64c466ce-a9c7-4245-99b6-fd0ff61a0d9e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:08,kennyyerardi_USDA_APHIS,-77.5804907,39.02267419
1874,1874,188,179,172,144,-0.13253012,276969.5,4326734.5,Barren,a893b904-2f04-4151-8539-3134959d2654,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:08,kennyyerardi_USDA_APHIS,-77.57770023,39.06124207
1875,1875,204,197,189,180,-0.0625,277145.5,4326898.5,Barren,3ff76471-e032-43fb-b2f2-361893696982,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:08,kennyyerardi_USDA_APHIS,-77.5757217,39.06276335
1876,1876,197,186,158,179,-0.04787234,276923.5,4322892.5,Barren,ceb20a1e-6168-45d6-968a-c055c7ee403f,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:08,kennyyerardi_USDA_APHIS,-77.57697367,39.02664406
1878,1878,92,117,114,194,0.356643357,272586.5,4321252.5,Forest,8c566a6b-b7e3-4cf2-8c69-65dde99d6fab,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:09,kennyyerardi_USDA_APHIS,-77.62647931,39.01076384
1879,1879,79,127,87,239,0.503144654,272750.5,4325319.5,Forest,f5b7aa2c-d4e7-416b-8d38-f16a990af1de,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:09,kennyyerardi_USDA_APHIS,-77.62594232,39.04741691
1881,1881,157,157,167,60,-0.447004608,274831.5,4327048.5,Urban,62917b08-c3d2-4fe9-a6e7-fbef4bffb9da,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:09,kennyyerardi_USDA_APHIS,-77.60249058,39.06352006
1882,1882,179,188,161,205,0.067708333,273979.5,4327110.5,Crop,e968a2ef-8db5-4975-a186-fa480258ac5c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:09,kennyyerardi_USDA_APHIS,-77.61234901,39.06385807
