lid5m_slop,lid5m_cu,sagawi25m
1.07084,-0.0316561,4.2912998
0.852005,-0.0239678,4.6735001
0.848897,-0.0151788,4.7979999
0.909958,-0.0092398,4.5047002
0.914328,-0.0083348,4.6792998
0.970807,-0.0111561,4.8748999
1.17531,-0.0131507,4.5187998
1.43506,-0.0116318,4.3997002
1.67625,-0.0066175,4.2758999
1.75431,-0.0017881,4.2420998
1.63719,-0.0055733,4.3414998
1.96707,-0.0116465,4.3551002
2.3375001,-0.0087894,4.2972999
2.51669,-0.006204,4.2674999
2.7641599,-0.0028225,4.2586999
2.8303001,0.003744,4.2616
2.72558,0.0055773,4.2863002
2.5713501,0.0010974,4.3154001
2.4426301,-0.0059226,4.3053999
2.4572599,-0.0101065,4.2382002
2.6476901,-0.0117507,4.0743999
2.69014,-0.0125667,3.9119
2.7125499,-0.0133357,3.849
2.74858,-0.0128294,3.8536999
2.62603,-0.0153534,4.1185002
2.3800299,-0.0189559,4.6627998
2.11199,-0.0101639,5.8863001
1.6198601,-0.0065971,5.9338999
1.4776,-0.0148264,6.1609001
1.78426,-0.0169718,5.7768002
2.22703,-0.0107198,5.6353998
2.3533299,-0.0018148,5.5737
2.1956999,0.0027145,5.5353999
1.93943,0.0012001,5.4941001
1.90389,-0.0030696,5.4252
1.89573,-0.0041852,5.3319001
1.7275701,-0.0000185,5.1552
1.39516,0.0256198,4.5472002
0.184624,0.0219346,5.5753002
0.138235,0.0241533,5.9369001
0.317855,0.0230814,5.1690001
0.468656,0.0248333,4.6451998
1.09282,0.033536,4.5869002
1.2132,0.0437079,4.474
1.7305599,0.0275801,4.1925001
2.5096099,0.0304362,4.7447
2.9341199,0.0540787,4.9896002
3.0508201,0.0286467,5.1170001
2.9363799,0.0275638,5.2178001
2.5699401,0.0293826,5.2537999
2.2174201,0.0340959,5.2610002
2.04089,0.033168,5.1726999
1.84805,0.0208719,5.2003999
1.6047,0.0127097,5.3839998
1.6098599,0.0078038,5.5574002
1.52952,0.0020947,5.6553001
1.41154,0.0032666,5.7237
1.48474,0.0032917,5.7905998
1.4797699,-0.0015252,5.8209
1.37675,-0.0036349,5.7779999
1.26989,-0.002952,5.7523999
1.32072,-0.0017043,5.8186998
1.4785399,-0.0029388,5.9401002
1.60228,-0.0101666,6.0030999
1.4649,-0.0158624,5.9440999
1.3223701,-0.0134469,5.9692001
1.28701,-0.0084838,6.1311002
1.3223701,-0.0031504,6.0142999
1.41626,-0.0012879,5.9830999
1.47289,-0.0075517,6.3604002
1.55261,-0.0131904,5.6377001
2.10062,-0.0089069,4.4183998
2.89059,0.004288,4.2035999
3.6162,0.0069305,4.2206001
4.0660501,-0.0004254,4.1553001
4.2094898,-0.0115211,4.0696001
4.2079701,-0.0305558,4.0191998
3.94139,-0.0455789,4.0040002
3.5599,-0.0464667,3.9777
3.1644199,-0.0380785,4.1237998
2.86444,-0.043,4.5667
2.7406499,-0.0603251,4.5475001
2.98701,-0.0736785,4.0398002
3.44292,-0.0854625,3.875
3.9862299,-0.0881682,3.7621
4.8534298,-0.0670587,3.757
6.1858802,-0.0169653,3.5785999
7.2344999,0.0119334,3.5494001
7.55054,-0.0123149,3.6770999
6.4067702,-0.063171,4.0106001
4.7699699,-0.0735851,4.4601002
4.75425,-0.0489391,3.9007001
4.8383698,-0.0421507,3.8729
4.48562,-0.0515252,3.8699
3.7198801,-0.0604251,3.8978
2.93102,-0.0552145,3.9484
2.64256,-0.0364562,3.9681001
2.78772,-0.0233784,4.1966
3.2144201,-0.0174895,4.4228001
3.5430801,0.0000986,4.1336002
3.6919799,0.013044,3.9723001
3.7834201,0.0032002,3.9886999
3.8429101,-0.0263506,5.4092002
4.8533401,-0.0377868,4.4587002
6.4268899,-0.0341415,3.8922
7.5451598,-0.0407654,3.7441001
7.57481,-0.0686132,3.7409999
6.4847498,-0.0871131,3.7772
4.8368402,-0.0835199,3.8096001
3.2112899,-0.0790042,3.8987
2.0086701,-0.070292,4.0826001
1.36418,-0.0535174,4.3659
1.24888,-0.0324362,4.5840001
1.24533,-0.01674,4.4663
1.1978199,-0.0112799,4.5131998
1.22172,-0.0135534,4.6890998
1.37393,-0.0150773,4.7076998
1.55788,-0.0137963,4.3743
1.74525,-0.0098642,4.2428999
1.79014,-0.0048986,4.1396999
1.72326,-0.0079693,4.1237998
2.05337,-0.0138484,4.1711998
2.39027,-0.0115216,4.1581998
2.59939,-0.0089656,4.1185002
2.8338201,-0.0059801,4.0918002
2.88498,-0.0003081,4.0976
2.74441,0.002408,4.1238999
2.5704899,-0.0038479,4.1424999
2.67275,-0.0151293,4.1368999
3.06022,-0.0192467,4.1037998
3.39781,-0.0182122,4.0125999
3.51846,-0.0165785,3.9003999
3.63098,-0.0145281,3.7528
3.6380501,-0.005776,3.6457
3.2290299,-0.0054664,3.7156
2.5752299,-0.0174132,4.1694002
2.1303699,-0.0114563,4.4573998
1.6247,-0.0077544,5.9359999
1.33688,-0.0187907,5.6382999
1.51015,-0.0257558,6.0230999
2.1011,-0.0221588,5.7835999
2.3617301,-0.0129149,5.5992999
2.3457,-0.006468,5.4632001
2.24387,-0.0035134,5.3467999
2.22699,-0.00298,5.2389998
2.1822801,-0.0019237,5.1290002
2.03795,-0.0023947,5.0001001
1.7635,0.0192493,4.6866002
1.14894,0.0270334,4.2625999
1.7886,0.0475212,5.0386
1.74514,0.0556641,5.2406001
1.63289,0.032207,5.3088999
1.41879,0.029796,5.329
1.3370399,0.0306841,5.3590999
1.78504,0.0271519,5.3674002
2.00982,0.0130441,5.4503002
1.75667,0.0052012,5.6227002
1.77782,0.0006306,5.6868
1.65272,-0.0063693,5.6877999
1.45594,-0.0055976,5.5263
1.50826,-0.0048785,5.2147999
1.5296201,-0.0090574,5.2874999
1.4644001,-0.0118974,5.4429998
1.35812,-0.013488,5.5956998
1.36913,-0.0148185,5.7206998
1.4463,-0.0175319,5.9067001
1.4648,-0.0256839,6.1733999
1.25095,-0.0299146,6.3031001
1.46988,-0.0257986,5.7649999
1.71743,-0.0280265,5.2677999
1.48406,-0.0314997,5.4039998
1.28282,-0.034345,5.5414
1.1604199,-0.0429588,5.0427999
1.40346,-0.0420134,4.3768001
2.26195,-0.0255815,4.1691999
3.13167,-0.005188,4.1296
3.8385501,-0.0022281,4.1325998
4.58639,-0.0109575,3.9633
5.2009201,-0.0237037,3.7931001
5.4170198,-0.0528465,3.7214
5.2959499,-0.078445,3.7067001
5.2177701,-0.0860294,3.6959
5.1613102,-0.087789,4.1528001
5.0343199,-0.109697,4.6522002
5.2705302,-0.1375,3.9668
6.9468098,-0.140656,3.6422
8.8072395,-0.137571,3.5546
9.8071203,-0.12575,3.4844
9.5188599,-0.0912653,3.4607
7.9921498,-0.0368093,3.4324999
7.2371802,-0.0105002,3.4782
8.2937899,-0.0362639,3.7059
8.3247995,-0.082728,4.2884998
6.99438,-0.0979559,3.8862
6.6096201,-0.0806292,3.6731999
6.7792902,-0.0672252,3.6775
6.6781802,-0.0712387,3.6740999
5.9593601,-0.0830572,3.6914999
4.8958402,-0.0838908,3.7147
3.9681001,-0.0636388,3.6942
3.36252,-0.0458547,3.8478999
3.20666,-0.0330721,4.4105
3.4230001,-0.0001148,4.2237
3.6380899,0.0279989,4.0061002
3.83162,0.0262184,3.9493999
3.6547101,-0.0011306,5.2904
4.3273702,-0.0059463,4.1363001
6.0050902,0.0207584,3.7576001
8.4158602,0.0457388,3.5476
10.0588999,0.0209722,3.5639999
10.2446003,-0.0243824,3.5811
9.2230997,-0.0612932,3.5996001
7.2637401,-0.0927894,3.6824
4.8962102,-0.103985,3.8652
2.9021399,-0.0899733,4.0963001
1.8340501,-0.0612349,4.2319002
1.48022,-0.0349053,4.4689002
1.37553,-0.0200518,4.4317999
1.38929,-0.0161719,4.4102001
1.53855,-0.0158309,4.6405001
1.72421,-0.015463,4.5636001
1.87046,-0.0133188,4.2279
1.90223,-0.0096655,4.0263
1.92421,-0.0118506,3.9658999
2.16012,-0.0168026,3.9312999
2.40993,-0.0165717,3.9305
2.6256399,-0.0163841,3.9470999
2.8550601,-0.0166202,3.9282999
2.9654701,-0.0152027,3.8877001
2.9692299,-0.0138479,3.8928001
2.93134,-0.020848,3.9370999
3.33126,-0.0312773,3.9442999
3.95363,-0.0280095,3.9521
4.3092098,-0.0198135,3.9403
4.46,-0.0145453,3.8697
4.4038701,-0.0092946,3.7635
4.2582502,0.0064454,3.5546999
3.67397,0.0074481,3.5007
2.80058,-0.0149695,3.8505001
2.1692801,-0.0145785,4.0079999
1.6601501,-0.0108279,4.9218001
1.34822,-0.0212612,6.0941
1.4802001,-0.0298322,5.0699
2.0461299,-0.0284599,5.6238999
2.3666799,-0.0209695,5.7459002
2.51068,-0.0152797,5.5949998
2.58097,-0.0098958,5.4287
2.49014,-0.0055249,5.2691002
2.4007299,-0.0022107,5.0925999
2.2966001,0.0042201,4.9092999
2.05638,0.0177986,4.6370001
1.0687799,0.026081,4.8804998
1.24672,0.0328213,5.177
1.33425,0.0387216,5.2723999
1.2636,0.0071545,5.388
1.11195,0.0092148,5.4947
1.4766001,0.0131145,5.5307999
1.76385,0.0079933,5.5613999
1.7546099,0.0017465,5.6023998
2.0139401,-0.006727,5.3706999
1.93358,-0.0190225,5.4418998
1.63072,-0.0272401,5.8709998
1.66591,-0.0338749,5.7607002
1.68902,-0.0401894,5.7154002
1.68168,-0.0424279,5.4036999
1.63648,-0.0435322,5.2549
1.55123,-0.0442826,5.1494999
1.58661,-0.0443748,4.9466
1.70376,-0.0476798,5.0401001
1.79651,-0.0433519,5.1321998
2.26424,-0.0300477,4.5709
2.72734,-0.0328256,4.2701998
2.6466999,-0.0430722,4.1501999
2.2676201,-0.0562668,4.1272998
1.9481699,-0.0783278,4.4029999
2.6440799,-0.0725185,3.9161
3.8448601,-0.0422518,3.8800001
4.3383698,-0.02566,4.0212998
4.5286899,-0.0365091,4.1557002
5.4252801,-0.0490225,3.6833
7.0417199,-0.0519679,3.4349999
8.2336597,-0.0837267,3.3868001
8.6642504,-0.115056,3.3713
8.7719498,-0.128029,3.3984001
8.7823496,-0.144957,4.2049999
9.13762,-0.159339,4.5444002
10.1674995,-0.156071,3.5546999
12.1433001,-0.128728,3.4874001
13.7863998,-0.0943696,3.4316001
14.5727997,-0.064269,3.3348
13.8064003,-0.0419692,3.2374001
10.9650002,-0.0308896,3.2667999
8.81849,-0.0567985,3.4038
9.1719103,-0.10092,3.8591001
10.8638,-0.104405,4.0551
11.0619001,-0.100945,3.4242001
9.9628201,-0.100875,3.4804001
9.4034796,-0.088916,3.4960001
9.2253199,-0.0842583,3.5002999
8.78617,-0.0916264,3.4920001
7.8778601,-0.0963663,3.4977
6.6187601,-0.0788532,3.4703
5.0162501,-0.0707041,3.4861
3.59674,-0.06832,4.0503998
3.4744699,-0.0236306,4.3281999
3.4740801,0.0248345,4.1356001
3.54881,0.0332731,3.9949999
3.1280401,-0.0003119,4.5907001
2.9806001,-0.0107347,4.7992001
5.1592202,0.0305374,3.6800001
6.7196898,0.0956585,3.4991
9.0307999,0.115888,3.4579999
11.3557997,0.084524,3.4619
12.1582003,0.0195226,3.4645
11.2538996,-0.0569667,3.5434
9.0090103,-0.103431,3.7325001
6.3277998,-0.109039,3.8766999
3.9479899,-0.0920426,3.9514999
2.35268,-0.0684008,4.1181002
1.61754,-0.0450878,4.3546
1.55744,-0.0265706,4.2916002
1.7580301,-0.0195517,4.3734002
2.0147901,-0.0183468,4.5798998
2.1949899,-0.0167,4.4570999
2.2496099,-0.0152254,4.0493002
2.2398601,-0.0209159,3.7716999
2.3027301,-0.0319412,3.6953001
2.4876101,-0.041004,3.6400001
2.83038,-0.0487041,3.5966001
3.2456701,-0.0544652,3.5853
3.68098,-0.0571343,3.5713999
4.01159,-0.0580131,3.5299001
4.0991402,-0.063936,3.5957999
4.6041498,-0.0670055,3.6708
5.1877098,-0.0493854,3.7100999
5.2779598,-0.0326437,3.8187001
5.1572399,-0.0229239,3.8008001
5.0685301,-0.0076201,3.7423
4.8957901,0.0157573,3.5696001
4.3122501,0.0166787,3.4521
3.5887201,-0.0128551,3.7288001
2.5464101,-0.0208186,3.8455999
1.79846,-0.01966,4.1651001
1.4394,-0.0265892,6.0805001
1.67542,-0.0323759,4.9414001
2.2369101,-0.0306771,4.6655002
2.56762,-0.0248545,4.9475999
2.7532799,-0.0214627,5.3927002
2.8592701,-0.0171589,5.4208002
2.74929,-0.0126588,5.3239999
2.6999199,-0.0086906,5.1647
2.6544199,-0.0010133,4.9312
2.42272,0.0113959,4.6307001
1.42136,0.0209039,4.8941002
1.82618,0.0328107,5.0096002
1.864,-0.001947,5.1276002
1.51929,-0.0101801,5.3547001
1.42099,-0.0112963,5.6327
1.50526,-0.0138506,5.7694998
1.62264,-0.0167185,5.4335999
1.7439899,-0.0213176,5.6687999
2.0485101,-0.0282428,5.0721002
2.3350401,-0.0332826,5.0358
2.6561201,-0.0374108,5.1192999
3.01948,-0.0394106,4.6044002
3.35321,-0.0363411,4.2744002
3.44119,-0.0385212,4.1817002
3.17273,-0.0467455,4.2683001
2.89412,-0.0530284,4.6341
2.90909,-0.0542456,4.9449
3.2174499,-0.0448439,4.8498001
3.7007,-0.0300705,4.3555002
4.1470098,-0.0330347,3.9870999
4.15975,-0.0507919,3.8657999
3.75141,-0.0805309,3.904
3.4275401,-0.116251,4.1187
5.1027498,-0.0934693,3.6012001
6.4855499,-0.0382853,3.5352001
6.2246499,-0.0345308,3.7004001
5.8375802,-0.0806017,4.2016001
7.3051,-0.0989467,3.4110999
10.4138002,-0.061743,3.1061001
13.0792999,-0.0685571,3.0632
14.2929001,-0.0915894,3.0685999
14.0071001,-0.111016,3.131
13.0434999,-0.155339,4.1849999
13.7834997,-0.153148,4.3401999
15.6290998,-0.106299,3.2881999
16.0363998,-0.0720641,3.3440001
15.8310003,-0.0381201,3.3594
15.8259001,-0.0010571,3.2691
15.8794003,0.0252718,3.1324999
14.9673996,0.0160587,3.1315999
12.467,-0.058983,3.2070999
10.7482996,-0.125414,4.0026002
13.3978996,-0.0570719,3.5005
15.3921003,-0.0204053,3.2119999
14.382,-0.0578678,3.3137
12.8062,-0.0797746,3.3334
11.9421997,-0.084736,3.3253
11.5158997,-0.0856946,3.2888
10.8979998,-0.0820906,3.2904999
9.8558102,-0.0605906,3.2655001
7.9867802,-0.0670439,3.2662001
5.0534,-0.0900026,3.5998001
3.8096001,-0.0507786,4.1199002
3.4008901,0.0109017,4.3147998
3.27423,0.0309602,4.1752
3.03916,-0.0123542,4.5035
1.64305,-0.0475708,5.6883001
5.0872102,-0.0211478,3.7739999
6.53405,0.0654996,3.5302999
6.5104499,0.14898,3.4114001
9.2259502,0.172288,3.3985
12.0714998,0.119367,3.4238999
13.2006998,0.0254828,3.4990001
12.3985996,-0.0452149,3.6391001
10.5718002,-0.0744482,3.6756999
7.6792998,-0.0838185,3.7413001
4.5503302,-0.0836534,3.9052999
2.2689099,-0.0695696,4.2758999
1.77091,-0.0435878,4.2839999
1.96717,-0.0277983,3.9735
2.37238,-0.021481,4.4203
2.74666,-0.0188319,4.5739999
2.9663799,-0.0225318,4.3218002
2.9233401,-0.0462572,3.6854999
2.9368701,-0.0837641,3.3987999
3.4381101,-0.115288,3.2873001
4.53304,-0.135411,3.1997001
5.78546,-0.145967,3.1719999
6.7951698,-0.150139,3.1930001
7.2309799,-0.149092,3.2464001
7.28859,-0.146839,3.3039999
7.4573002,-0.13677,3.3843999
7.3136101,-0.106855,3.4184
6.56037,-0.0781611,3.5316999
6.0555201,-0.0536758,3.6800001
5.9877901,-0.0186855,3.6596
5.4999099,0.0259244,3.6245
4.8528399,0.0394987,3.5314
4.4633098,0.0070012,3.7128999
3.1805201,-0.0140266,3.8111999
2.06849,-0.0228359,4.0788002
1.62361,-0.0310535,5.7228999
2.0219901,-0.0352989,5.5453
2.6498799,-0.0326545,4.4874001
3.0165801,-0.0258867,4.3910999
3.2060001,-0.0203574,4.5249
3.26209,-0.0164267,5.0289998
3.16379,-0.0130752,5.1922002
3.1038599,-0.0081697,5.1149998
2.9952099,0.001403,4.9698
2.7767999,0.0044359,4.7192998
0.406293,0.0149974,4.7304001
1.57322,0.0267175,5.0118999
2.1888001,0.027068,5.1472998
2.13116,-0.0185147,5.3681002
1.81031,-0.0308933,5.0970001
1.79826,-0.0354798,5.1701002
2.09782,-0.0357159,5.0079002
2.28247,-0.0354919,4.5416002
2.53315,-0.0363615,4.6683998
2.77968,-0.0359653,5.0658002
3.14364,-0.0323973,4.8069
3.7692101,-0.0236907,4.2311001
4.3756099,-0.0123931,4.0286999
4.5862298,-0.0190629,4.0061002
4.1886702,-0.042771,4.2255998
3.70789,-0.0616451,4.6773
3.98595,-0.0585785,4.7743001
4.73525,-0.0450734,4.7774
5.2146001,-0.038519,4.2670999
5.83143,-0.0406798,3.7254
6.2100801,-0.063972,3.6247001
6.01929,-0.114379,3.6938
6.0037098,-0.164875,3.8232999
8.2991896,-0.120039,3.3582001
8.9404898,-0.0281813,3.2339001
7.9510198,-0.0261132,3.342
7.2477298,-0.115582,4.1919999
10.4577999,-0.122032,3.1710999
15.2419996,0.0245215,2.9024999
18.5727997,0.0944374,2.8622
19.7609997,0.0831851,2.8741
18.1338005,0.0310582,2.9625001
14.7650995,-0.0526946,3.9712999
15.0612001,-0.0352453,4.1226001
17.9775009,0.0509531,3.1672001
18.4473991,0.0761973,3.2567999
17.5867004,0.0834135,3.3099
16.7036991,0.112996,3.2474
16.6364994,0.153253,3.0897
17.3712997,0.134931,3.0106001
15.3578997,0.0062066,2.9806001
9.6318102,-0.101416,3.9793
11.6019001,0.024043,3.2813001
14.9054003,0.0980664,3.1415999
16.8766003,0.0295936,3.1724
16.5352001,-0.0434561,3.1628001
15.3830004,-0.0856798,3.1255
14.1922998,-0.10229,3.0804
12.9145002,-0.0994493,3.0901999
11.6598997,-0.0730764,3.0839
10.4425001,-0.0831388,3.1045001
7.2242799,-0.121832,3.3343999
4.3547702,-0.0965721,3.5871
3.37328,-0.0239588,4.3806
3.2263401,0.0214029,4.4692998
3.5132101,-0.0154424,4.6891999
2.13919,-0.0746105,4.8766999
3.9371099,-0.0827522,3.9728
7.82581,-0.0047135,3.5704999
8.25348,0.123939,3.4145999
6.1705399,0.212208,3.4570999
8.9950504,0.204482,3.4813001
12.2565002,0.123932,3.5309
13.0159998,0.0455025,3.5776
12.4104004,-0.0046895,3.576
10.5333996,-0.0455387,3.6558001
7.5036998,-0.0796518,3.8081
3.94963,-0.0923799,4.0727
1.98774,-0.0777906,4.0272999
1.89789,-0.0576559,3.7228999
2.6977601,-0.0424879,3.9252
3.5283101,-0.037732,4.5598001
4.1544499,-0.051972,4.6066999
4.54567,-0.101916,3.8669
5.6603398,-0.165053,3.1159
8.1568899,-0.200855,2.9690001
11.3618002,-0.211719,2.8870001
13.9036999,-0.206462,2.8675001
15.1020002,-0.194447,2.8980999
15.0756998,-0.184752,2.99
14.5286999,-0.174828,3.0690999
13.6787004,-0.15845,3.1205001
12.1328001,-0.132592,3.1587999
10.2587996,-0.102619,3.2104001
8.6139898,-0.0719281,3.3406
7.0527501,-0.0354801,3.4770999
5.33603,0.0190347,3.6522999
4.2926402,0.0458428,3.7344999
4.0285301,0.0155599,3.8620999
3.1136501,-0.0184144,3.8399
2.0481999,-0.0337613,4.2458
2.02455,-0.0336242,5.0871
2.6540201,-0.0302384,5.9246001
3.2513199,-0.0232908,4.9042001
3.63026,-0.0130067,4.3250999
3.7737,-0.0036972,4.2343998
3.5567801,-0.000915,4.3017001
3.3136201,-0.0007136,4.8471999
3.1735799,0.0031788,5.0696001
3.0290599,0.0114386,4.9924002
2.7741399,0.0100055,4.8471999
1.5032099,0.0465867,4.1395998
0.946201,0.0073746,4.8762999
1.9467601,0.0112269,5.1020002
2.52859,0.0171531,4.7221999
2.6192,-0.0353795,4.7867999
2.73159,-0.0388093,5.0218
3.11994,-0.0387481,4.4147
3.46857,-0.0406774,4.2834001
3.63469,-0.0448293,4.6935
3.95573,-0.0479895,5.0197001
4.4833999,-0.0416291,4.5177999
5.0093598,-0.0244146,3.9998
5.2010102,-0.0099692,3.8750999
5.3108902,-0.0254949,3.9312
5.1160498,-0.0631068,4.2695999
5.1309199,-0.0858677,4.5145001
6.2439699,-0.0704786,4.6506
7.0335698,-0.0524695,4.8014002
6.9934402,-0.0595545,4.2135
7.6915498,-0.0596704,3.4756999
8.7966499,-0.0834397,3.3987999
9.5047102,-0.15076,3.4502001
10.3857002,-0.213551,3.5311999
12.8535995,-0.144061,3.1624999
12.7789001,-0.0067679,2.9789
11.4096003,0.0084936,3.0215001
8.3009501,-0.123753,3.7677
11.7530003,-0.10565,3.0204999
16.1746006,0.192015,2.8340001
16.1448994,0.363923,2.9001
15.5537004,0.347283,2.9414001
14.2747002,0.22262,3.0160999
10.7145996,0.0821479,3.5039001
9.8734903,0.0990879,3.7988
11.2398996,0.216716,3.3615
11.4906998,0.256212,3.4547999
12.1966,0.263533,3.4446001
12.7135,0.29892,3.3350999
12.9715004,0.349136,3.1508999
14.3326998,0.303387,2.9718001
15.5004997,0.103247,2.8568001
6.4264698,-0.0697919,3.576
8.57201,0.0660466,3.2262001
10.7130003,0.177695,3.0922
15.6808004,0.124087,3.0246
19.1882992,0.0297387,2.9811001
20.4822998,-0.0511162,2.9091001
20.1541004,-0.108844,2.8580999
18.6228008,-0.138489,2.8748
16.6364002,-0.124492,2.8900001
15.1657,-0.12901,2.9319999
11.7438002,-0.165933,3.0648999
6.7571802,-0.162672,3.2281001
3.9509599,-0.0847628,4.1652002
3.59411,-0.0013212,4.7962999
4.0541,-0.0095374,4.6746998
3.1310599,-0.0750227,4.0843
1.78646,-0.118213,5.2839999
7.14045,-0.0729613,3.6124001
10.6527996,0.0639776,3.4265001
7.0134501,0.19777,3.4816
4.4804802,0.245843,3.6162
8.7495003,0.201739,3.6352
11.4701004,0.131012,3.5799
12.3711004,0.0628148,3.5833001
11.9893999,-0.0111372,3.6582
10.1247997,-0.0802922,3.7718
6.5885901,-0.129484,3.8657
3.39534,-0.148389,3.7297001
2.92067,-0.138752,3.5134001
4.2340002,-0.115921,3.2946
5.42662,-0.101247,3.8526001
6.4485502,-0.117399,4.8158998
8.2450199,-0.182258,4.2027998
12.1408997,-0.240296,2.8282001
17.1846008,-0.224968,2.671
20.9713001,-0.192845,2.6336999
22.5149994,-0.162823,2.6373999
22.3768005,-0.133778,2.6807001
21.2318001,-0.122543,2.7893
19.8446007,-0.115083,2.8938
18.2768002,-0.101921,2.9335999
16.2467003,-0.0893334,2.9616001
14.2003002,-0.0661559,2.9718001
11.6722002,-0.0508,2.9955001
8.2066498,-0.0562935,3.1666
5.58219,-0.0194491,3.7414
4.83849,0.0123095,4.0704002
4.7614698,-0.0179678,3.8248
3.6519799,-0.0611148,3.7399001
1.9869,-0.0707467,4.3017998
2.18327,-0.045668,4.3508
2.8199401,-0.0236253,5.6985002
3.2862401,-0.007024,5.6810999
3.5633299,0.0082949,4.6368999
3.4758401,0.0206944,4.2621999
3.06078,0.0216596,4.1423998
2.9349201,0.0180826,4.1032
2.8752601,0.018984,4.7198
2.69522,0.0218573,5.0244002
2.31725,0.0145266,4.9604001
1.53238,0.045039,4.6919999
1.95743,-0.0144548,4.3263001
3.1032,0.0167066,4.1595998
3.64182,-0.0377372,4.8724999
3.86272,-0.0415109,4.7778001
4.1536102,-0.0411656,4.1352
4.5621099,-0.0421708,4.1269999
5.04178,-0.0438042,4.6631999
5.7449698,-0.0419668,4.9562998
6.3485098,-0.0326505,4.3990998
6.4437499,-0.0191199,3.8541
6.1786699,-0.0158468,3.7886
6.2999601,-0.0449882,3.8913
6.5659499,-0.0839104,4.1784
7.5665398,-0.0879946,4.2564001
8.89713,-0.0607323,4.5290999
9.0163603,-0.0516879,4.8794999
8.9046297,-0.0778814,4.0513
10.2728996,-0.0786557,3.2543001
12.3769999,-0.0975946,3.1645999
14.3662004,-0.164105,3.1956
16.2422009,-0.213247,3.2729001
18.2831993,-0.0956759,3.0097001
17.1131992,0.0902772,2.802
15.0132999,0.0959834,2.7976
9.7852898,-0.097864,2.9851
9.7860003,-0.105797,3.0314
14.3143997,0.243122,2.8582001
6.74505,0.444637,3.2469001
6.1688299,0.399064,3.3443999
9.7665501,0.200885,3.2851
6.6717401,-0.017144,3.8196001
3.7790101,-0.0388242,4.3403001
5.2181201,0.0930797,3.8445001
4.3182998,0.18659,3.7437
4.1210699,0.266331,3.6812
3.66114,0.361803,3.7788
4.8383498,0.436134,3.4226999
11.1796999,0.377452,2.9524
15.0964003,0.138021,2.8422
4.2814202,-0.0790576,3.1145999
7.95508,0.0387746,3.2079
8.4826899,0.188169,3.0025001
11.0972004,0.208252,2.8789999
17.7465,0.174635,2.7953999
23.6032009,0.123683,2.7246001
26.5818005,0.0535574,2.6796
26.2845001,-0.0227935,2.7007
23.9167995,-0.0516121,2.7228
21.5021992,-0.0739041,2.7614
17.8108997,-0.129037,2.8185
11.2356005,-0.18667,2.9528
5.39115,-0.140039,3.8864
4.5596499,-0.037825,5.0381999
5.26232,-0.0210642,4.0716
4.9366899,-0.0879906,3.9875
2.0905499,-0.162509,5.4264002
4.6497402,-0.158017,3.9421
10.3254995,-0.0392642,3.5167999
10.5841999,0.111458,3.4830999
5.65095,0.209464,3.6547
3.1392,0.230568,3.881
8.0957203,0.193972,3.7251
11.1471004,0.113278,3.6675999
12.2327995,-0.0002438,3.6522999
11.8232002,-0.109743,3.6939001
9.9254503,-0.200221,3.5225999
7.38977,-0.264915,3.2858
7.60747,-0.287049,3.1805999
9.4701004,-0.261276,2.9919
10.8243999,-0.211564,2.9505
11.6799002,-0.191244,4.1622
13.8773003,-0.244535,4.8188
19.5981998,-0.264125,2.6012001
26.2947998,-0.139554,2.4040999
29.5459995,-0.0568961,2.3912001
29.7439003,-0.0521014,2.4184
28.2136993,-0.0719866,2.4744999
25.9104996,-0.103598,2.5938001
23.4901009,-0.115832,2.7235
21.2381992,-0.0985537,2.7811
19.1854992,-0.0701465,2.8053999
17.2684002,-0.0249561,2.7869
14.6055002,-0.0251891,2.7688
10.2889996,-0.101847,2.9581001
7.2143202,-0.0724933,4.1334
6.9491601,-0.0209376,3.8227999
6.93647,-0.0714854,3.4453001
5.7293601,-0.124973,3.6271999
3.3024001,-0.126981,3.9737
2.88866,-0.0863866,3.9561
2.9879301,-0.0481001,4.2367001
2.9565001,-0.0224479,5.8102999
2.87503,-0.0021239,5.6764002
2.6242001,0.0183856,4.7901001
2.2941899,0.0243227,4.4431
2.3752899,0.0237144,4.1785998
2.3348899,0.0270028,3.9121001
2.0592201,0.0256226,4.3362999
1.74967,0.017775,4.9674001
1.18866,0.0312025,4.8572998
4.3935199,-0.0021865,3.8757
4.9102001,0.0377798,4.9334002
5.1187701,-0.0411585,4.5160999
5.3218999,-0.0395333,3.9463
5.7881098,-0.0358123,3.9503
6.5190201,-0.0301841,4.5567002
7.08498,-0.023701,4.9805002
7.1240802,-0.0189813,4.3478999
6.9045701,-0.0181986,3.7325001
7.2314701,-0.025855,3.6684
8.2419796,-0.0575934,3.7432001
9.4284897,-0.0857065,3.9712999
10.3269997,-0.0711228,4.0812998
9.6585503,-0.0464323,4.2624998
8.9514103,-0.0611096,5.027
10.7108002,-0.102379,3.7158999
14.2601004,-0.0730893,3.0576999
17.4106998,-0.0532128,2.9967999
20.0799007,-0.0879339,3.0197001
21.9099998,-0.0842684,3.0678
22.2098007,0.0759516,2.9235001
18.3194008,0.264204,2.7060001
15.8789997,0.21842,2.6938
14.0130997,-0.0817863,2.7979
4.8102899,-0.202491,3.1171
14.6773005,0.0787616,2.8843
10.5152998,0.263039,3.1373999
4.9207602,0.23169,3.4059999
6.9423599,0.0589361,3.7822001
